"","","","/表頭_項目_db","事業所数","合計","衣料品計","紳士服・洋品","婦人・子供服・洋品","その他の衣料品","身の回り品","飲食料品","その他計","家具","家庭用電気機械器具","家庭用品","その他の商品","食堂・喫茶","商品券販売額","営業日数","従業者数","売場面積"
"地域_db","表側_項目_db","時間軸_db","/単位_db","店","百万円","百万円","百万円","百万円","百万円","百万円","百万円","百万円","百万円","百万円","百万円","百万円","百万円","百万円","日","人","千平方m"
"京都府","百貨店","2018年度","","4","238640","115937","17118","66921","4212","27687","58941","63762","2108","365","6812","43223","11255","4029","361.6","2442","162"
"京都府","百貨店","2019年度","","4","231550","110960","16376","63208","4308","27067","58972","61617","2170","319","6430","41650","11049","3738","363.1","2335","162"
"京都府","百貨店","2020年1～3月","","4","48917","24204","3596","14009","920","5679","12140","12573","415","60","1376","8578","2143","570","88.6","2335","162"
"京都府","百貨店","2020年4～6月","","4","25019","11491","1745","6616","450","2680","7351","6177","281","87","735","4419","655","535","66.1","2327","162"
"京都府","百貨店","2020年7～9月","","4","44340","21431","2759","12320","806","5545","11645","11264","486","187","1348","7486","1756","759","92","2288","162"
"京都府","百貨店","2020年10～12月","","4","57344","27893","4241","15862","918","6872","16276","13175","549","179","1504","8808","2134","1177","92","2264","162"
"京都府","百貨店","2020年1月","","4","20297","11166","1764","6475","397","2530","4314","4817","145","19","581","3148","925","185","29.8","2361","162"
"京都府","百貨店","2020年2月","","4","14518","6530","869","3779","262","1621","4356","3633","112","20","380","2429","692","164","28.8","2348","162"
"京都府","百貨店","2020年3月","","4","14102","6509","963","3755","262","1528","3471","4123","158","22","415","3002","526","222","30","2335","162"
"京都府","百貨店","2020年4月","","4","4644","1707","205","984","74","445","1637","1299","100","15","131","964","88","87","20.8","2304","162"
"京都府","百貨店","2020年5月","","4","5267","2237","420","1216","95","506","1674","1356","60","18","153","1037","89","86","16.3","2323","162"
"京都府","百貨店","2020年6月","","4","15108","7546","1121","4415","281","1729","4040","3522","121","54","451","2418","477","362","29","2327","162"
"京都府","百貨店","2020年7月","","4","16119","7630","1079","4318","281","1951","4655","3833","173","80","504","2515","561","397","31","2319","162"
"京都府","百貨店","2020年8月","","4","13504","6596","789","3828","260","1719","3358","3549","127","62","410","2381","568","184","31","2316","162"
"京都府","百貨店","2020年9月","","4","14717","7205","891","4174","266","1875","3631","3881","185","45","434","2590","627","177","30","2288","162"
"京都府","百貨店","2020年10月","","4","16590","8654","1397","4862","294","2101","3892","4044","177","70","426","2702","668","223","31","2276","162"
"京都府","百貨店","2020年11月","","4","17826","8535","1307","4936","299","1993","5006","4286","181","51","472","2771","811","436","30","2266","162"
"京都府","百貨店","2020年12月","","4","22928","10705","1537","6065","325","2779","7378","4845","190","58","606","3336","655","518","31","2264","162"
"京都府","スーパー","2018年","","70","249038","25592","5967","13350","1654","4621","171926","51520","870","4741","4204","39305","2399","684","361.2","10185","431"
"京都府","スーパー","2019年","","69","242774","23820","5619","12301","1577","4323","169921","49033","842","4592","4053","37134","2412","491","360.2","10298","415"
"京都府","スーパー","2020年","","72","246633","17477","4105","8614","1188","3569","184259","44898","686","4286","4014","35124","787","442","360.2","10620","435"
"京都府","スーパー","2018年度","","69","248641","25362","5898","13331","1615","4519","172171","51108","869","4854","4182","38856","2347","671","360.7","10115","426"
"京都府","スーパー","2019年度","","72","243099","22799","5419","11644","1531","4205","171700","48600","829","4438","4040","36908","2385","454","360.9","10579","437"
"京都府","スーパー","2020年1～3月","","72","60959","4786","1131","2408","306","941","44112","12061","167","1422","1001","9146","326","122","89.2","10579","437"
"京都府","スーパー","2020年4～6月","","71","60624","3855","914","1870","272","799","46228","10541","160","877","992","8487","25","76","89.6","10351","426"
"京都府","スーパー","2020年7～9月","","70","61244","3904","832","1884","252","936","46805","10535","143","880","976","8450","86","138","90.8","10262","421"
"京都府","スーパー","2020年10～12月","","72","63806","4932","1228","2452","358","893","47115","11760","216","1107","1046","9041","350","107","90.6","10620","435"
"京都府","スーパー","2020年1月","","69","20944","2005","511","991","128","375","15025","3914","69","381","361","2896","207","46","30","10237","415"
"京都府","スーパー","2020年2月","","68","19040","1422","317","728","89","289","13856","3762","45","321","291","3035","71","29","29","10092","413"
"京都府","スーパー","2020年3月","","72","20974","1359","303","689","89","277","15231","4385","53","720","349","3215","47","46","30.2","10579","437"
"京都府","スーパー","2020年4月","","71","19881","839","176","397","58","209","15435","3607","34","279","300","2983","11","30","29.6","10243","426"
"京都府","スーパー","2020年5月","","71","20222","1202","281","595","88","237","15680","3340","50","264","305","2718","2","21","30.1","10394","426"
"京都府","スーパー","2020年6月","","71","20521","1814","457","878","126","352","15113","3595","76","335","387","2786","12","25","29.9","10351","426"
"京都府","スーパー","2020年7月","","71","20154","1422","311","676","96","340","15251","3480","51","307","339","2760","23","37","30.4","10373","426"
"京都府","スーパー","2020年8月","","71","21566","1356","293","650","86","327","16510","3700","49","311","339","2985","16","52","30.5","10433","426"
"京都府","スーパー","2020年9月","","70","19524","1127","229","558","70","270","15043","3354","43","262","298","2705","47","49","29.9","10262","421"
"京都府","スーパー","2020年10月","","70","19749","1591","388","799","115","290","14752","3407","72","269","303","2631","132","24","30.3","10322","421"
"京都府","スーパー","2020年11月","","70","20165","1708","425","854","127","302","14809","3649","72","341","340","2782","114","29","29.9","10341","421"
"京都府","スーパー","2020年12月","","72","23892","1632","415","800","116","302","17554","4705","72","498","403","3628","105","54","30.4","10620","435"
"大阪府","合計(百貨店＋スーパー)","2018年","","311","1830590","486855","74485","227990","25213","159166","891495","452240","11127","13696","39715","369168","18533","24598","363.1","38807","1892"
"大阪府","合計(百貨店＋スーパー)","2019年","","311","1826674","477760","71065","226610","24121","155964","881906","467007","11902","13776","36957","386147","18226","22852","363.7","37850","1837"
"大阪府","合計(百貨店＋スーパー)","2020年","","332","1556054","323868","48327","149635","17604","108303","897660","334526","7214","10648","28227","279457","8980","18675","363","39203","1832"
"大阪府","合計(百貨店＋スーパー)","2018年度","","312","1828246","484768","73953","227257","24769","158788","889171","454307","11215","13576","39435","371457","18625","24386","362.9","37602","1883"
"大阪府","合計(百貨店＋スーパー)","2019年度","","337","1780155","449730","67109","212937","23027","146657","882109","448316","11166","13100","35047","372234","16770","22201","364.3","39294","1881"
"大阪府","合計(百貨店＋スーパー)","2020年1～3月","","337","398150","93484","14062","44082","4856","30484","212395","92271","1786","2851","7265","77256","3112","3725","89.7","39294","1881"
"大阪府","合計(百貨店＋スーパー)","2020年4～6月","","334","322529","48592","7879","21996","3385","15331","210402","63536","1282","2535","5639","53115","964","3914","89.6","39037","1856"
"大阪府","合計(百貨店＋スーパー)","2020年7～9月","","333","393379","80099","10601","36410","4057","29031","228102","85177","1881","2574","7018","71340","2365","4566","92","38876","1836"
"大阪府","合計(百貨店＋スーパー)","2020年10～12月","","332","441996","101693","15784","47146","5306","33456","246761","93542","2264","2689","8304","77746","2539","6470","91.7","39203","1832"
"大阪府","合計(百貨店＋スーパー)","2020年1月","","311","148539","43407","6874","20905","1931","13697","69970","35162","598","1030","2768","29394","1372","1089","30.1","37545","1833"
"大阪府","合計(百貨店＋スーパー)","2020年2月","","311","124155","26219","3709","12052","1314","9145","69312","28623","547","849","2160","24022","1045","1037","29.1","36998","1833"
"大阪府","合計(百貨店＋スーパー)","2020年3月","","337","125456","23858","3479","11125","1612","7643","73113","28485","641","972","2337","23841","695","1598","30.5","39294","1881"
"大阪府","合計(百貨店＋スーパー)","2020年4月","","334","89525","5539","894","2371","678","1596","67659","16327","253","710","1430","13826","108","435","29.5","38364","1857"
"大阪府","合計(百貨店＋スーパー)","2020年5月","","335","100697","11987","2057","5469","1016","3445","69669","19041","396","860","1674","15938","173","1077","30","38961","1858"
"大阪府","合計(百貨店＋スーパー)","2020年6月","","334","132307","31066","4929","14156","1691","10291","73073","28168","633","966","2535","23351","682","2402","30.1","39037","1856"
"大阪府","合計(百貨店＋スーパー)","2020年7月","","334","140647","29296","4027","13118","1475","10676","81364","29988","672","952","2518","25050","795","2360","30.9","39197","1855"
"大阪府","合計(百貨店＋スーパー)","2020年8月","","334","129633","24280","3255","10805","1235","8985","76815","28538","643","910","2276","23949","761","1201","31","39220","1854"
"大阪府","合計(百貨店＋スーパー)","2020年9月","","333","123098","26523","3319","12488","1346","9370","69924","26651","566","711","2224","22340","810","1005","30.1","38876","1836"
"大阪府","合計(百貨店＋スーパー)","2020年10月","","333","131894","32814","4954","15553","1798","10510","71462","27618","704","765","2433","22813","903","1097","30.8","38957","1836"
"大阪府","合計(百貨店＋スーパー)","2020年11月","","333","136298","31319","5025","15020","1617","9657","74825","30154","775","834","2573","25130","842","2439","30.1","38940","1835"
"大阪府","合計(百貨店＋スーパー)","2020年12月","","332","173804","37560","5805","16574","1892","13290","100474","35770","785","1090","3299","29803","793","2934","30.8","39203","1832"
"大阪府","百貨店","2018年","","20","962664","415775","56947","193663","19214","145952","259874","287014","9049","1158","24008","234570","18230","23300","361.9","8247","636"
"大阪府","百貨店","2019年","","20","975274","411478","54830","194330","18449","143868","256850","306947","10026","1544","21955","255389","18033","21666","363.9","8122","636"
"大阪府","百貨店","2020年","","20","682066","275479","36430","127278","13197","98574","212829","193759","5794","825","14286","164295","8558","17695","356.8","7893","635"
"大阪府","百貨店","2018年度","","20","965225","415047","56704","193497","18914","145931","259965","290214","9171","1143","23891","237568","18441","23108","361.9","8207","636"
"大阪府","百貨店","2019年度","","20","926293","386300","51604","182037","17550","135108","249291","290703","9347","1411","20219","243176","16551","21102","364.2","8109","636"
"大阪府","百貨店","2020年1～3月","","20","188830","80818","11003","37948","3824","28043","52497","55515","1456","215","3774","47031","3040","3445","89.5","8109","636"
"大阪府","百貨店","2020年4～6月","","20","103636","37608","5128","17075","2339","13066","36340","29688","937","148","2222","25522","860","3722","83.3","8002","636"
"大阪府","百貨店","2020年7～9月","","20","172688","68751","8053","31322","3060","26316","53283","50654","1579","196","3592","43041","2246","4329","92","7967","636"
"大阪府","百貨店","2020年10～12月","","20","216912","88302","12247","40933","3973","31149","70709","57901","1823","266","4698","48701","2413","6200","92","7893","635"
"大阪府","百貨店","2020年1月","","20","79067","38184","5501","18424","1516","12743","18364","22520","471","93","1562","19038","1356","966","30.2","8136","636"
"大阪府","百貨店","2020年2月","","20","58442","22562","2866","10279","1002","8414","18865","17015","449","60","1075","14401","1030","971","29","8096","636"
"大阪府","百貨店","2020年3月","","20","51322","20073","2636","9245","1306","6886","15268","15980","536","62","1136","13592","654","1507","30.3","8109","636"
